id,hotelId,receiptItemId,planSaleItemId,facilityTypeSaleItemId,saleItemId,saleItem,unitPrice,quantity,amount,type,createdAt,updatedAt,deletedAt,createdBy,updatedBy,deletedBy,inntoDataId,boughtAt,payAt,taxId,tax,childrenTypeId,childrenType
219077,3,211665,None,None,None,None,4759,2,9518,'stay_price','2023-02-28 10:35:36.986935+09:00','2023-02-28 10:35:36.986935+09:00',None,None,None,None,None,'2023-01-06 00:00:00+09:00',None,None,None,None,None
219078,3,211666,None,None,None,None,None,None,9518,'payment','2023-02-28 10:35:36.986935+09:00','2023-02-28 10:35:36.986935+09:00',None,None,None,None,None,None,'2023-01-07 00:00:00+09:00',None,None,None,None
219079,3,211667,None,None,None,None,7850,1,7850,'stay_price','2023-02-28 10:35:36.986935+09:00','2023-02-28 10:35:36.986935+09:00',None,None,None,None,None,'2023-03-16 00:00:00+09:00',None,None,None,None,None
219080,3,211668,None,None,None,None,7850,1,7850,'stay_price','2023-02-28 10:35:36.986935+09:00','2023-02-28 10:35:36.986935+09:00',None,None,None,None,None,'2023-03-17 00:00:00+09:00',None,None,None,None,None
219081,3,211669,None,None,None,None,9837,1,9837,'stay_price','2023-02-28 10:35:36.986935+09:00','2023-02-28 10:35:36.986935+09:00',None,None,None,None,None,'2023-03-18 00:00:00+09:00',None,None,None,None,None
219082,3,211670,None,None,None,None,None,None,25537,'payment','2023-02-28 10:35:36.986935+09:00','2023-02-28 10:35:36.986935+09:00',None,None,None,None,None,None,'2023-03-19 00:00:00+09:00',None,None,None,None
219083,3,211671,None,None,None,None,8446,1,8446,'stay_price','2023-02-28 10:35:36.986935+09:00','2023-02-28 10:35:36.986935+09:00',None,None,None,None,None,'2023-03-26 00:00:00+09:00',None,None,None,None,None
219084,3,211672,None,None,None,None,8446,1,8446,'stay_price','2023-02-28 10:35:36.986935+09:00','2023-02-28 10:35:36.986935+09:00',None,None,None,None,None,'2023-03-27 00:00:00+09:00',None,None,None,None,None
219085,3,211673,None,None,None,None,8645,1,8645,'stay_price','2023-02-28 10:35:36.986935+09:00','2023-02-28 10:35:36.986935+09:00',None,None,None,None,None,'2023-03-28 00:00:00+09:00',None,None,None,None,None
219086,3,211674,None,None,None,None,9042,1,9042,'stay_price','2023-02-28 10:35:36.986935+09:00','2023-02-28 10:35:36.986935+09:00',None,None,None,None,None,'2023-03-29 00:00:00+09:00',None,None,None,None,None
219087,3,211675,None,None,None,None,9639,1,9639,'stay_price','2023-02-28 10:35:36.986935+09:00','2023-02-28 10:35:36.986935+09:00',None,None,None,None,None,'2023-03-30 00:00:00+09:00',None,None,None,None,None
219088,3,211676,None,None,None,None,9539,1,9539,'stay_price','2023-02-28 10:35:36.986935+09:00','2023-02-28 10:35:36.986935+09:00',None,None,None,None,None,'2023-03-31 00:00:00+09:00',None,None,None,None,None
219089,3,211677,None,None,None,None,11328,1,11328,'stay_price','2023-02-28 10:35:36.986935+09:00','2023-02-28 10:35:36.986935+09:00',None,None,None,None,None,'2023-04-01 00:00:00+09:00',None,None,None,None,None
219090,3,211677,None,None,None,None,100,1,100,'local_tax','2023-02-28 10:35:36.986935+09:00','2023-02-28 10:35:36.986935+09:00',None,None,None,None,None,'2023-04-01 00:00:00+09:00',None,56,'{'id': 56, 'name': '宿泊税（東京１００００)', 'type': 'localTax1', 'isActive': True, 'inntoDataId': 7}',None,None
219091,3,211678,None,None,None,None,None,None,65085,'payment','2023-02-28 10:35:36.986935+09:00','2023-02-28 10:35:36.986935+09:00',None,None,None,None,None,None,'2023-04-02 00:00:00+09:00',None,None,None,None
219092,3,211679,None,None,None,None,7531,1,7531,'stay_price','2023-02-28 10:35:36.986935+09:00','2023-02-28 10:35:36.986935+09:00',None,None,None,None,None,'2023-01-13 00:00:00+09:00',None,None,None,None,None
219093,3,211680,None,None,None,None,None,None,7531,'payment','2023-02-28 10:35:36.986935+09:00','2023-02-28 10:35:36.986935+09:00',None,None,None,None,None,None,'2023-01-14 00:00:00+09:00',None,None,None,None
219094,3,211681,None,None,None,None,3465,2,6930,'stay_price','2023-02-28 10:35:36.986935+09:00','2023-02-28 10:35:36.986935+09:00',None,None,None,None,None,'2023-01-13 00:00:00+09:00',None,None,None,None,None
219095,3,211682,None,None,None,None,4275,2,8550,'stay_price','2023-02-28 10:35:36.986935+09:00','2023-02-28 10:35:36.986935+09:00',None,None,None,None,None,'2023-01-14 00:00:00+09:00',None,None,None,None,None
219096,3,211683,None,None,None,None,None,None,15480,'payment','2023-02-28 10:35:36.986935+09:00','2023-02-28 10:35:36.986935+09:00',None,None,None,None,None,None,'2023-01-15 00:00:00+09:00',None,None,None,None
219097,3,211684,None,None,None,None,3900,2,7800,'stay_price','2023-02-28 10:35:36.986935+09:00','2023-02-28 10:35:36.986935+09:00',None,None,None,None,None,'2023-01-20 00:00:00+09:00',None,None,None,None,None
219098,3,211685,None,None,None,None,None,None,7800,'payment','2023-02-28 10:35:36.986935+09:00','2023-02-28 10:35:36.986935+09:00',None,None,None,None,None,None,'2023-01-21 00:00:00+09:00',None,None,None,None
219099,3,211686,None,None,None,None,4095,2,8190,'stay_price','2023-02-28 10:35:36.986935+09:00','2023-02-28 10:35:36.986935+09:00',None,None,None,None,None,'2023-01-28 00:00:00+09:00',None,None,None,None,None
219100,3,211687,None,None,None,None,3671,2,7342,'stay_price','2023-02-28 10:35:36.986935+09:00','2023-02-28 10:35:36.986935+09:00',None,None,None,None,None,'2023-01-29 00:00:00+09:00',None,None,None,None,None
219101,3,211688,None,None,None,None,3624,2,7249,'stay_price','2023-02-28 10:35:36.986935+09:00','2023-02-28 10:35:36.986935+09:00',None,None,None,None,None,'2023-01-30 00:00:00+09:00',None,None,None,None,None
219102,3,211689,None,None,None,None,3624,2,7249,'stay_price','2023-02-28 10:35:36.986935+09:00','2023-02-28 10:35:36.986935+09:00',None,None,None,None,None,'2023-01-31 00:00:00+09:00',None,None,None,None,None
219103,3,211690,None,None,None,None,3624,2,7249,'stay_price','2023-02-28 10:35:36.986935+09:00','2023-02-28 10:35:36.986935+09:00',None,None,None,None,None,'2023-02-01 00:00:00+09:00',None,None,None,None,None
219104,3,211691,None,None,None,None,3765,2,7531,'stay_price','2023-02-28 10:35:36.986935+09:00','2023-02-28 10:35:36.986935+09:00',None,None,None,None,None,'2023-02-02 00:00:00+09:00',None,None,None,None,None
219105,3,211692,None,None,None,None,None,None,44810,'payment','2023-02-28 10:35:36.986935+09:00','2023-02-28 10:35:36.986935+09:00',None,None,None,None,None,None,'2023-02-03 00:00:00+09:00',None,None,None,None
219106,3,211693,None,None,None,None,6935,1,6935,'stay_price','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,'2023-02-04 00:00:00+09:00',None,None,None,None,None
219107,3,211694,None,None,None,None,None,None,6935,'payment','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,None,'2023-02-05 00:00:00+09:00',None,None,None,None
219108,3,211695,None,None,None,None,6570,1,6570,'stay_price','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,'2023-01-10 00:00:00+09:00',None,None,None,None,None
219109,3,211696,None,None,None,None,6570,1,6570,'stay_price','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,'2023-01-11 00:00:00+09:00',None,None,None,None,None
219110,3,211697,None,None,None,None,6570,1,6570,'stay_price','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,'2023-01-12 00:00:00+09:00',None,None,None,None,None
219111,3,211698,None,None,None,None,6570,1,6570,'stay_price','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,'2023-01-13 00:00:00+09:00',None,None,None,None,None
219112,3,211699,None,None,None,None,None,None,26280,'payment','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,None,'2023-01-10 00:00:00+09:00',None,None,None,None
219113,3,211700,None,None,None,None,6935,1,6935,'stay_price','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,'2023-02-07 00:00:00+09:00',None,None,None,None,None
219114,3,211701,None,None,None,None,6840,1,6840,'stay_price','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,'2023-02-08 00:00:00+09:00',None,None,None,None,None
219115,3,211702,None,None,None,None,None,None,10775,'payment','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,None,'2023-02-09 00:00:00+09:00',None,None,None,None
219116,3,211703,None,None,None,None,None,None,3000,'payment','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,None,'2023-02-09 00:00:00+09:00',None,None,None,None
219117,3,211704,None,None,None,None,4916,2,9832,'stay_price','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,'2023-01-19 00:00:00+09:00',None,None,None,None,None
219118,3,211705,None,None,None,None,None,None,9832,'payment','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,None,'2023-01-20 00:00:00+09:00',None,None,None,None
219119,3,211706,None,None,None,None,7531,1,7531,'stay_price','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,'2023-01-12 00:00:00+09:00',None,None,None,None,None
219120,3,211707,None,None,None,None,None,None,7531,'payment','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,None,'2023-01-13 00:00:00+09:00',None,None,None,None
219121,3,211708,None,None,None,None,6480,1,6480,'stay_price','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,'2023-01-12 00:00:00+09:00',None,None,None,None,None
219122,3,211709,None,None,None,None,None,None,6480,'payment','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,None,'2023-01-12 00:00:00+09:00',None,None,None,None
219123,3,211710,None,None,None,None,7531,1,7531,'stay_price','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,'2023-01-12 00:00:00+09:00',None,None,None,None,None
219124,3,211711,None,None,None,None,None,None,7531,'payment','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,None,'2023-01-12 00:00:00+09:00',None,None,None,None
219125,3,211712,None,None,None,None,3900,2,7800,'stay_price','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,'2023-01-05 00:00:00+09:00',None,None,None,None,None
219126,3,211713,None,None,None,None,None,None,10,'payment','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,None,'2023-01-06 00:00:00+09:00',None,None,None,None
219127,3,211714,None,None,None,None,None,None,7790,'payment','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,None,'2023-01-06 00:00:00+09:00',None,None,None,None
219128,3,211715,None,None,None,None,7110,1,7110,'stay_price','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,'2023-03-05 00:00:00+09:00',None,None,None,None,None
219129,3,211716,None,None,None,None,7110,1,7110,'stay_price','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,'2023-03-05 00:00:00+09:00',None,None,None,None,None
219130,3,211717,None,None,None,None,9630,1,9630,'stay_price','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,'2023-03-11 00:00:00+09:00',None,None,None,None,None
219131,3,211718,None,None,None,None,3900,2,7800,'stay_price','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,'2023-01-13 00:00:00+09:00',None,None,None,None,None
219132,3,211719,None,None,None,None,None,None,6200,'payment','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,None,'2023-01-14 00:00:00+09:00',None,None,None,None
219133,3,211720,None,None,None,None,None,None,1600,'payment','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,None,'2023-01-14 00:00:00+09:00',None,None,None,None
219134,3,211721,None,None,None,None,8200,1,8200,'stay_price','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,'2023-01-18 00:00:00+09:00',None,None,None,None,None
219135,3,211722,None,None,None,None,None,None,8200,'payment','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,None,'2023-01-19 00:00:00+09:00',None,None,None,None
219136,3,211723,None,None,None,None,4079,2,8158,'stay_price','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,'2023-01-13 00:00:00+09:00',None,None,None,None,None
219137,3,211724,None,None,None,None,None,None,8158,'payment','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,None,'2023-01-14 00:00:00+09:00',None,None,None,None
219138,3,211725,None,None,None,None,6480,1,6480,'stay_price','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,'2023-01-12 00:00:00+09:00',None,None,None,None,None
219139,3,211726,None,None,None,None,None,None,6480,'payment','2023-02-28 10:35:43.011394+09:00','2023-02-28 10:35:43.011394+09:00',None,None,None,None,None,None,'2023-01-13 00:00:00+09:00',None,None,None,None
219140,3,211727,None,None,None,None,7531,1,7531,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-01-27 00:00:00+09:00',None,None,None,None,None
219141,3,211728,None,None,None,None,None,None,7531,'payment','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,None,'2023-01-28 00:00:00+09:00',None,None,None,None
219142,3,211729,None,None,None,None,9727,1,9727,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-01-28 00:00:00+09:00',None,None,None,None,None
219143,3,211730,None,None,None,None,8368,1,8368,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-01-29 00:00:00+09:00',None,None,None,None,None
219144,3,211731,None,None,None,None,None,None,18095,'payment','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,None,'2023-01-30 00:00:00+09:00',None,None,None,None
219145,3,211732,None,None,None,None,7300,1,7300,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-01-16 00:00:00+09:00',None,None,None,None,None
219146,3,211733,None,None,None,None,7300,1,7300,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-01-17 00:00:00+09:00',None,None,None,None,None
219147,3,211734,None,None,None,None,8300,1,8300,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-01-18 00:00:00+09:00',None,None,None,None,None
219148,3,211735,None,None,None,None,None,None,22900,'payment','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,None,'2023-01-19 00:00:00+09:00',None,None,None,None
219149,3,211736,None,None,None,None,3850,2,7700,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-01-03 00:00:00+09:00',None,None,None,None,None
219150,3,211737,None,None,None,None,None,None,6930,'payment','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,None,'2023-01-04 00:00:00+09:00',None,None,None,None
219151,3,211738,None,None,None,None,None,None,770,'payment','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,None,'2023-01-04 00:00:00+09:00',None,None,None,None
219152,3,211739,None,None,None,None,7200,1,7200,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-01-03 00:00:00+09:00',None,None,None,None,None
219153,3,211740,None,None,None,None,None,None,6480,'payment','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,None,'2023-01-04 00:00:00+09:00',None,None,None,None
219154,3,211741,None,None,None,None,None,None,720,'payment','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,None,'2023-01-04 00:00:00+09:00',None,None,None,None
219155,3,211742,None,None,None,None,5596,2,11192,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-01-26 00:00:00+09:00',None,None,None,None,None
219156,3,211743,None,None,None,None,4079,2,8158,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-01-27 00:00:00+09:00',None,None,None,None,None
219157,3,211744,None,None,None,None,5177,2,10354,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-01-28 00:00:00+09:00',None,None,None,None,None
219158,3,211745,None,None,None,None,4497,2,8994,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-01-29 00:00:00+09:00',None,None,None,None,None
219159,3,211746,None,None,None,None,None,None,38698,'payment','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,None,'2023-01-30 00:00:00+09:00',None,None,None,None
219160,3,211747,None,None,None,None,4027,2,8054,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-01-03 00:00:00+09:00',None,None,None,None,None
219161,3,211748,None,None,None,None,None,None,8054,'payment','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,None,'2023-01-04 00:00:00+09:00',None,None,None,None
219162,3,211749,None,None,None,None,3900,2,7800,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-01-27 00:00:00+09:00',None,None,None,None,None
219163,3,211750,None,None,None,None,None,None,7800,'payment','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,None,'2023-01-28 00:00:00+09:00',None,None,None,None
219164,3,211751,None,None,None,None,7750,1,7750,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-02-14 00:00:00+09:00',None,None,None,None,None
219165,3,211752,None,None,None,None,7850,1,7850,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-02-15 00:00:00+09:00',None,None,None,None,None
219166,3,211753,None,None,None,None,8645,1,8645,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-02-16 00:00:00+09:00',None,None,None,None,None
219167,3,211754,None,None,None,None,8545,1,8545,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-02-17 00:00:00+09:00',None,None,None,None,None
219168,3,211755,None,None,None,None,9241,1,9241,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-02-18 00:00:00+09:00',None,None,None,None,None
219169,3,211756,None,None,None,None,7154,1,7154,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-02-19 00:00:00+09:00',None,None,None,None,None
219170,3,211757,None,None,None,None,7154,1,7154,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-02-20 00:00:00+09:00',None,None,None,None,None
219171,3,211758,None,None,None,None,None,None,56339,'payment','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,None,'2023-02-21 00:00:00+09:00',None,None,None,None
219172,3,211759,None,None,None,None,7750,1,7750,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-02-14 00:00:00+09:00',None,None,None,None,None
219173,3,211760,None,None,None,None,7850,1,7850,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-02-15 00:00:00+09:00',None,None,None,None,None
219174,3,211761,None,None,None,None,8645,1,8645,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-02-16 00:00:00+09:00',None,None,None,None,None
219175,3,211762,None,None,None,None,8545,1,8545,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-02-17 00:00:00+09:00',None,None,None,None,None
219176,3,211763,None,None,None,None,9241,1,9241,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-02-18 00:00:00+09:00',None,None,None,None,None
219177,3,211764,None,None,None,None,7154,1,7154,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-02-19 00:00:00+09:00',None,None,None,None,None
219178,3,211765,None,None,None,None,7154,1,7154,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-02-20 00:00:00+09:00',None,None,None,None,None
219179,3,211766,None,None,None,None,7253,1,7253,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-02-21 00:00:00+09:00',None,None,None,None,None
219180,3,211767,None,None,None,None,None,None,63592,'payment','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,None,'2023-02-22 00:00:00+09:00',None,None,None,None
219181,3,211768,None,None,None,None,4027,2,8054,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-01-12 00:00:00+09:00',None,None,None,None,None
219182,3,211769,None,None,None,None,None,None,8054,'payment','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,None,'2023-01-13 00:00:00+09:00',None,None,None,None
219183,3,211770,None,None,None,None,10600,1,10600,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-01-14 00:00:00+09:00',None,None,None,None,None
219184,3,211771,None,None,None,None,7300,1,7300,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-01-15 00:00:00+09:00',None,None,None,None,None
219185,3,211772,None,None,None,None,None,None,900,'payment','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,None,'2023-01-16 00:00:00+09:00',None,None,None,None
219186,3,211773,None,None,None,None,None,None,17000,'payment','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,None,'2023-01-16 00:00:00+09:00',None,None,None,None
219187,3,211774,None,None,None,None,8347,1,8347,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-03-09 00:00:00+09:00',None,None,None,None,None
219188,3,211775,None,None,None,None,8347,1,8347,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-03-10 00:00:00+09:00',None,None,None,None,None
219189,3,211776,None,None,None,None,8347,1,8347,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-03-09 00:00:00+09:00',None,None,None,None,None
219190,3,211777,None,None,None,None,8347,1,8347,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-03-10 00:00:00+09:00',None,None,None,None,None
219191,3,211778,None,None,None,None,6061,2,12122,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-02-11 00:00:00+09:00',None,None,None,None,None
219192,3,211779,None,None,None,None,None,None,12122,'payment','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,None,'2023-02-12 00:00:00+09:00',None,None,None,None
219193,3,211780,None,None,None,None,3924,2,7849,'stay_price','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,'2023-02-04 00:00:00+09:00',None,None,None,None,None
219194,3,211781,None,None,None,None,None,None,7849,'payment','2023-02-28 10:35:49.217594+09:00','2023-02-28 10:35:49.217594+09:00',None,None,None,None,None,None,'2023-02-05 00:00:00+09:00',None,None,None,None
219195,3,211782,None,None,None,None,3950,1,3950,'stay_price','2023-02-28 10:35:55.622289+09:00','2023-02-28 10:35:55.622289+09:00',None,None,None,None,None,'2023-02-04 00:00:00+09:00',None,None,None,None,None
219196,3,211782,None,None,None,None,3950,1,3950,'stay_price_children','2023-02-28 10:35:55.622289+09:00','2023-02-28 10:35:55.622289+09:00',None,None,None,None,None,'2023-02-04 00:00:00+09:00',None,None,None,22,'{'id': 22, 'name': '子供A', 'priceType': 'fixed', 'priceValue': 0, 'inntoDataId': 16066}'
219197,3,211783,None,None,None,None,None,None,7110,'payment','2023-02-28 10:35:55.622289+09:00','2023-02-28 10:35:55.622289+09:00',None,None,None,None,None,None,'2023-02-05 00:00:00+09:00',None,None,None,None
219198,3,211784,None,None,None,None,None,None,790,'payment','2023-02-28 10:35:55.622289+09:00','2023-02-28 10:35:55.622289+09:00',None,None,None,None,None,None,'2023-02-05 00:00:00+09:00',None,None,None,None
219199,3,211785,None,None,None,None,3875,2,7750,'stay_price','2023-02-28 10:35:55.622289+09:00','2023-02-28 10:35:55.622289+09:00',None,None,None,None,None,'2023-02-03 00:00:00+09:00',None,None,None,None,None
219200,3,211786,None,None,None,None,None,None,7750,'payment','2023-02-28 10:35:55.622289+09:00','2023-02-28 10:35:55.622289+09:00',None,None,None,None,None,None,'2023-02-04 00:00:00+09:00',None,None,None,None
219201,3,211787,None,None,None,None,7950,1,7950,'stay_price','2023-02-28 10:35:55.622289+09:00','2023-02-28 10:35:55.622289+09:00',None,None,None,None,None,'2023-02-04 00:00:00+09:00',None,None,None,None,None
219202,3,211787,None,None,None,None,0,1,0,'stay_price_children','2023-02-28 10:35:55.622289+09:00','2023-02-28 10:35:55.622289+09:00',None,None,None,None,None,'2023-02-04 00:00:00+09:00',None,None,None,22,'{'id': 22, 'name': '子供A', 'priceType': 'fixed', 'priceValue': 0, 'inntoDataId': 16066}'
219203,3,211788,None,None,None,None,None,None,7950,'payment','2023-02-28 10:35:55.622289+09:00','2023-02-28 10:35:55.622289+09:00',None,None,None,None,None,None,'2023-02-05 00:00:00+09:00',None,None,None,None
219204,3,211789,None,None,None,None,4200,2,8400,'stay_price','2023-02-28 10:35:55.622289+09:00','2023-02-28 10:35:55.622289+09:00',None,None,None,None,None,'2023-01-31 00:00:00+09:00',None,None,None,None,None
